Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
5,0,0,0,0,1.52221,0.363648,0.346536,57.8437,57.5818,0,0.251048,0.005516,0,0.005324,0,0,0,0,0,0,0,0,302832,456670656,0,0
6,0,61.0344,0,61.039,1.50132,0.173664,58.2646,0.13024,0.13024,0,0,0,0,0,321008,484080064,303581,457800148,303553,457757924,10854,0,0,0,0,0
7,0,0,0,0,1.50366,0.356736,0.34732,57.8568,57.7185,0,0.138296,0,0,0,0,0,0,0,0,0,0,0,303553,457757924,0,0
Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,127.396,22.0254,128.25,22.176,1.26031,1.08781,21.7374,35.9217,0.05212,0,0.342124,0,0,35.5275,320992,484055936,112539,169708812,109543,165190844,3916,107,0,0,0,0
1,0,0,0,0,1.10249,1.1794,0.132644,57.5927,20.8433,0,0.479744,0,0,36.2696,0,0,0,0,0,0,0,0,109599,165275292,0,0
2,0,17.3336,0,17.5941,1.44131,1.58819,17.7309,39.2522,0.061844,0,0.321764,0,0,38.8686,320998,484064984,91253,137609524,86208,130001664,3154,106,0,0,0,0
3,0,0,0,0,1.10387,1.7219,0.134956,57.0465,16.807,0,0.458404,0,0,39.781,0,0,0,0,0,0,0,0,86236,130043888,0,0
4,0,61.0378,0,61.039,1.44816,0.173648,58.2678,0.130232,0.130232,0,0,0,0,0,321003,484072524,303598,457825784,303570,457783560,10853,0,0,0,0,0
5,0,0,0,0,1.4505,0.356704,0.347292,57.86,57.7217,0,0.138296,0,0,0,0,0,0,0,0,0,0,0,303570,457783560,0,0
6,0,26.999,0,27.4408,1.28195,1.15641,26.4111,31.1577,0.062812,0,0.36222,0,0,30.7327,321008,484080064,136933,206494964,134279,202492732,4799,95,0,0,0,0
7,0,0,0,0,1.09922,1.31761,0.161172,57.4292,25.5499,0,0.501852,0,0,31.3775,0,0,0,0,0,0,0,0,134334,202575672,0,0
Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,128.143,26.9013,128.901,26.466,1.93867,1.09727,26.9177,30.044,0.06686,0,0.136944,0,0,29.8402,320992,484055936,139318,210091544,133793,201759844,4780,198,0,0,0,0
1,0,0,0,0,1.30876,1.514,0.16642,57.0084,25.4469,0,0.273496,0,0,31.288,0,0,0,0,0,0,0,0,133793,201759844,0,0
2,0,30.6794,0,29.371,2.91754,1.86215,32.8811,22.3945,0.09344,0,0.110504,0,0,22.1905,320998,484064984,168842,254613736,152583,230095164,5459,581,0,0,0,0
3,0,0,0,0,1.37806,3.35871,0.214292,55.1041,29.0389,0,0.245236,0,0,25.82,0,0,0,0,0,0,0,0,152611,230137388,0,0
4,0,37.1036,0,38.1874,1.645,0.96318,36.5343,20.8604,0.0878,0,0.14446,0,0,20.6282,321003,484072524,189574,285877592,184534,278277272,6597,179,0,0,0,0
5,0,0,0,0,1.30223,1.35485,0.22334,57.1172,35.0943,0,0.271828,0,0,21.751,0,0,0,0,0,0,0,0,184534,278277272,0,0
6,0,33.4585,0,34.877,2.6899,3.25572,34.5822,19.5327,0.09134,0,0.116732,0,0,19.3246,321008,484080064,178055,268506940,166405,250938740,5944,416,0,0,0,0
7,0,0,0,0,1.37706,2.92113,0.218688,55.5383,31.677,0,0.261116,0,0,23.6002,0,0,0,0,0,0,0,0,166517,251107636,0,0
Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,216.398,55.1409,239.663,60.5492,1.78666,2.81773,53.2747,2.15257,0.12274,0,0.013584,0,0,2.01625,320992,484055936,277269,418121652,274242,413556936,9797,108,0,0,0,0
1,0,0,0,0,0.163325,4.68642,0.320872,54.8557,52.1544,0,0.151404,0,0,2.54991,0,0,0,0,0,0,0,0,274270,413599160,0,0
2,0,55.8648,0,60.7688,2.17036,2.09465,54.339,1.42822,0.127052,0,0.007552,0,0,1.29361,320998,484064984,282518,426037144,277842,418985736,9924,166,0,0,0,0
3,0,0,0,0,0.166334,4.21461,0.328884,55.317,52.841,0,0.143096,0,0,2.33298,0,0,0,0,0,0,0,0,277870,419027960,0,0
4,0,53.0518,0,59.2318,2.85735,1.03944,52.7445,3.40654,0.12844,0,0.01934,0,0,3.25876,321003,484072524,272812,411400496,263852,397888816,9428,319,0,0,0,0
5,0,0,0,0,0.445788,3.14924,0.323412,56.1241,50.1864,0,0.15036,0,0,5.78734,0,0,0,0,0,0,0,0,263880,397931040,0,0
6,0,52.3407,0,59.1136,1.92676,5.01444,51.2891,1.80166,0.121828,0,0.004308,0,0,1.67552,321008,484080064,266281,401551748,260315,392555020,9301,213,0,0,0,0
7,0,0,0,0,0.140416,7.16374,0.312108,52.4104,49.5047,0,0.138744,0,0,2.76692,0,0,0,0,0,0,0,0,260315,392555020,0,0
Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,186.208,32.3524,187.002,32.9854,2.06727,1.02429,31.9812,24.9548,0.077548,0,0.135024,0,0,24.7422,320992,484055936,165867,250127436,160904,242643232,5751,178,0,0,0,0
1,0,0,0,0,1.35172,1.3566,0.196228,57.123,30.6065,0,0.271432,0,0,26.245,0,0,0,0,0,0,0,0,160932,242685456,0,0
2,0,61.0461,0,61.0559,1.45838,0.17368,58.2756,0.130256,0.130256,0,0,0,0,0,320998,484064984,303639,457887612,303611,457845388,10855,0,0,0,0,0
3,0,0,0,0,1.46073,0.356768,0.347356,57.8678,57.7295,0,0.138296,0,0,0,0,0,0,0,0,0,0,0,303611,457845388,0,0
4,0,60.6485,0,61.0221,1.502,0.54181,57.9132,0.12948,0.12948,0,0,0,0,0,321003,484072524,301746,455032968,301634,454864072,10778,3,0,0,0,0
5,0,0,0,0,0.257369,1.98673,0.3451,57.492,57.3537,0,0.138296,0,0,0,0,0,0,0,0,0,0,0,301634,454864072,0,0
6,0,32.1614,0,31.9382,1.95384,1.05063,31.878,25.1504,0.077732,0,0.131648,0,0,24.941,321008,484080064,165304,249278432,159954,241210632,5714,191,0,0,0,0
7,0,0,0,0,1.35183,1.47535,0.1959,57.0045,30.421,0,0.269112,0,0,26.3143,0,0,0,0,0,0,0,0,159954,241210632,0,0
Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,121.142,28.653,121.463,28.5404,1.35828,0.526855,31.1629,27.0477,0.095412,0,22.1654,0,0,4.78685,320992,484055936,161798,243991384,142505,214897540,5091,688,0,0,0,0
1,0,0,0,0,1.36351,0.639611,0.211532,57.8757,27.1274,0,0.39086,3.65778,0,26.6997,0,0,0,0,0,0,0,0,142505,214897540,0,0
2,0,19.7273,0,19.7439,1.74385,1.12131,20.1095,37.101,0.051848,0,0.134668,0,0,36.9144,320998,484064984,103801,156531908,98113,147954404,3505,205,0,0,0,0
3,0,0,0,0,1.35635,1.42546,0.126028,57.1678,18.6628,0,0.304492,0,0,38.2004,0,0,0,0,0,0,0,0,98113,147954404,0,0
4,0,28.4019,0,28.5561,1.41983,0.48171,30.9192,27.2696,0.09504,0,23.2188,0,0,3.95573,321003,484072524,160524,242070192,141256,213014048,5048,688,0,0,0,0
5,0,0,0,0,1.36371,0.624261,0.21036,57.892,26.8906,0,26.758,3.65778,0,0.58564,0,0,0,0,0,0,0,0,141256,213014048,0,0
6,0,44.3595,0,44.6223,1.54595,0.62726,43.01,14.8977,0.099756,0,0.166808,0,0,14.6311,321008,484080064,223599,337187292,220621,332696468,7885,106,0,0,0,0
7,0,0,0,0,1.34128,0.953182,0.259596,57.5215,41.9534,0,0.303764,0,0,15.2644,0,0,0,0,0,0,0,0,220621,332696468,0,0
